"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] SongNameComparatorRemoveBrackets record1Value","[0] SongNameComparatorRemoveBrackets record2Value","[0] SongNameComparatorRemoveBrackets record1PreprocessedValue","[0] SongNameComparatorRemoveBrackets record2PreprocessedValue","[0] SongNameComparatorRemoveBrackets similarity","[0] SongNameComparatorRemoveBrackets postproccesedSimilarity","[1] SongNameComparatorLevenshtein record1Value","[1] SongNameComparatorLevenshtein record2Value","[1] SongNameComparatorLevenshtein record1PreprocessedValue","[1] SongNameComparatorLevenshtein record2PreprocessedValue","[1] SongNameComparatorLevenshtein similarity","[1] SongNameComparatorLevenshtein postproccesedSimilarity","[2] SongArtistsComparatorToken record1Value","[2] SongArtistsComparatorToken record2Value","[2] SongArtistsComparatorToken record1PreprocessedValue","[2] SongArtistsComparatorToken record2PreprocessedValue","[2] SongArtistsComparatorToken similarity","[2] SongArtistsComparatorToken postproccesedSimilarity","[3] SongArtistsComparatorLevenshtein record1Value","[3] SongArtistsComparatorLevenshtein record2Value","[3] SongArtistsComparatorLevenshtein record1PreprocessedValue","[3] SongArtistsComparatorLevenshtein record2PreprocessedValue","[3] SongArtistsComparatorLevenshtein similarity","[3] SongArtistsComparatorLevenshtein postproccesedSimilarity","[4] SongAlbumComparatorMaxSim record1Value","[4] SongAlbumComparatorMaxSim record2Value","[4] SongAlbumComparatorMaxSim record1PreprocessedValue","[4] SongAlbumComparatorMaxSim record2PreprocessedValue","[4] SongAlbumComparatorMaxSim similarity","[4] SongAlbumComparatorMaxSim postproccesedSimilarity","[5] SongAlbumComparatorToken record1Value","[5] SongAlbumComparatorToken record2Value","[5] SongAlbumComparatorToken record1PreprocessedValue","[5] SongAlbumComparatorToken record2PreprocessedValue","[5] SongAlbumComparatorToken similarity","[5] SongAlbumComparatorToken postproccesedSimilarity"
"WekaMatchingRule","dbpedia_10994","musicbrainz_778","0.003091650124121141",,"My Name ","My Dark Ages","My Name ","My Dark Ages","0.41666666666666663","0.41666666666666663","My Name (song)","My Dark Ages","My Name (song)","My Dark Ages","0.3571428571428571","0.3571428571428571","mclean","pere ubu","mclean","pere ubu","0.0","0.0","McLean","Pere Ubu","McLean","Pere Ubu","0.125","0.125","finally in love","live at the longhorn april 1, 1978","finally in love","live at the longhorn april 1, 1978","0.0","0.0","finally in love","live at the longhorn april 1, 1978","finally in love","live at the longhorn april 1, 1978","0.0","0.0"
"WekaMatchingRule","dbpedia_11111","musicbrainz_6088","0.0013779167127656612",,"Stay ","Strange World","Stay ","Strange World","0.3076923076923077","0.3076923076923077","Stay (Sigma song)","Strange World","Stay (Sigma song)","Strange World","0.2941176470588235","0.2941176470588235","sigma","the beach boys","sigma","the beach boys","0.0","0.0","Sigma","The Beach Boys","Sigma","The Beach Boys","0.0714285714285714","0.0714285714285714","life","that's why god made the radio","life","that's why god made the radio","0.0","0.0","life","that's why god made the radio","life","that's why god made the radio","0.0","0.0"
"WekaMatchingRule","dbpedia_6228","musicbrainz_33416",,"0","Inhaler ","Lonely Hunter ","Inhaler ","Lonely Hunter ","0.3571428571428571","0.3571428571428571","Inhaler (Foals song)","Lonely Hunter (CCTV session)","Inhaler (Foals song)","Lonely Hunter (CCTV session)","0.3571428571428571","0.3571428571428571","foals","foals","foals","foals","1.0","1.0","Foals","Foals","Foals","Foals","1.0","1.0","holy fire","what went down","holy fire","what went down","0.0","0.0","holy fire","what went down","holy fire","what went down","0.0","0.0"
"WekaMatchingRule","dbpedia_9575","musicbrainz_33854","8.979052492629889E-4",,"Antes Que Ver El Sol","Antivist","Antes Que Ver El Sol","Antivist","0.25","0.25","Antes Que Ver El Sol","Antivist","Antes Que Ver El Sol","Antivist","0.25","0.25","dulce maría","bring me the horizon","dulce maría","bring me the horizon","0.0","0.0","Dulce María","Bring Me the Horizon","Dulce María","Bring Me the Horizon","0.15000000000000002","0.15000000000000002",,,,,,,"","sempiternal","","sempiternal","0.0","0.0"
"WekaMatchingRule","dbpedia_5160","musicbrainz_7901","0.9360961624941305","1","Solitude Is Bliss","Solitude Is Bliss","Solitude Is Bliss","Solitude Is Bliss","1.0","1.0","Solitude Is Bliss","Solitude Is Bliss","Solitude Is Bliss","Solitude Is Bliss","1.0","1.0","tame impala","tame impala","tame impala","tame impala","1.0","1.0","Tame Impala","Tame Impala","Tame Impala","Tame Impala","1.0","1.0","innerspeaker","innerspeaker","innerspeaker","innerspeaker","1.0","1.0","innerspeaker","innerspeaker","innerspeaker","innerspeaker","1.0","1.0"
"WekaMatchingRule","dbpedia_5718","musicbrainz_14473",,"0","Show Me the Wonder","Walk Me to the Bridge ","Show Me the Wonder","Walk Me to the Bridge ","0.4545454545454546","0.4545454545454546","Show Me the Wonder","Walk Me to the Bridge (demo)","Show Me the Wonder","Walk Me to the Bridge (demo)","0.3571428571428571","0.3571428571428571","manic street preachers","manic street preachers","manic street preachers","manic street preachers","1.0","1.0","Manic Street Preachers","Manic Street Preachers","Manic Street Preachers","Manic Street Preachers","1.0","1.0","rewind the film","futurology","rewind the film","futurology","0.0","0.0","rewind the film","futurology","rewind the film","futurology","0.0","0.0"
"WekaMatchingRule","dbpedia_7683","musicbrainz_3615","0.19140981373695762",,"Holiday ","Holiday ","Holiday ","Holiday ","1.0","1.0","Holiday (Vanessa Amorosi song)","Holiday (BBC John Peel Show 16.5.72)","Holiday (Vanessa Amorosi song)","Holiday (BBC John Peel Show 16.5.72)","0.36111111111111116","0.36111111111111116","vanessa amorosi","the kinks","vanessa amorosi","the kinks","0.0","0.0","Vanessa Amorosi","The Kinks","Vanessa Amorosi","The Kinks","0.19999999999999996","0.19999999999999996","hazardous","muswell hillbillies","hazardous","muswell hillbillies","0.0","0.0","hazardous","muswell hillbillies","hazardous","muswell hillbillies","0.0","0.0"
"WekaMatchingRule","dbpedia_6692","musicbrainz_2555","0.001301455722656369",,"Big Hoops ","Birdsnest ","Big Hoops ","Birdsnest ","0.30000000000000004","0.30000000000000004","Big Hoops (Bigger the Better)","Birdsnest (live in Paris)","Big Hoops (Bigger the Better)","Birdsnest (live in Paris)","0.31034482758620685","0.31034482758620685","nelly furtado","the wedding present","nelly furtado","the wedding present","0.0","0.0","Nelly Furtado","The Wedding Present","Nelly Furtado","The Wedding Present","0.10526315789473684","0.10526315789473684","the spirit indestructible","going, going…","the spirit indestructible","going, going…","0.0","0.0","the spirit indestructible","going, going…","the spirit indestructible","going, going…","0.0","0.0"
"WekaMatchingRule","dbpedia_6033","musicbrainz_32653","0.0018558646685932247",,"Ain't Worth the Whiskey","Ain’t It a Drag","Ain't Worth the Whiskey","Ain’t It a Drag","0.34782608695652173","0.34782608695652173","Ain't Worth the Whiskey","Ain’t It a Drag","Ain't Worth the Whiskey","Ain’t It a Drag","0.34782608695652173","0.34782608695652173","cole swindell","electric light orchestra","cole swindell","electric light orchestra","0.0","0.0","Cole Swindell","Electric Light Orchestra","Cole Swindell","Electric Light Orchestra","0.125","0.125","cole swindell","alone in the universe","cole swindell","alone in the universe","0.0","0.0","cole swindell","alone in the universe","cole swindell","alone in the universe","0.0","0.0"
"WekaMatchingRule","dbpedia_5189","musicbrainz_11652","0.0014632527544969315",,"All of Me ","Always About to Die","All of Me ","Always About to Die","0.3157894736842105","0.3157894736842105","All of Me (John Legend song)","Always About to Die","All of Me (John Legend song)","Always About to Die","0.2142857142857143","0.2142857142857143","john legend","autopsy","john legend","autopsy","0.0","0.0","John Legend","Autopsy","John Legend","Autopsy","0.0","0.0","love in the future","macabre eternal","love in the future","macabre eternal","0.0","0.0","love in the future","macabre eternal","love in the future","macabre eternal","0.0","0.0"
"WekaMatchingRule","dbpedia_10224","musicbrainz_18700","0.0012458574621582326",,"The Last Goodbye ","The Great Cull","The Last Goodbye ","The Great Cull","0.2941176470588235","0.2941176470588235","The Last Goodbye (David Cook song)","The Great Cull","The Last Goodbye (David Cook song)","The Great Cull","0.2647058823529411","0.2647058823529411","david cook","killing joke","david cook","killing joke","0.0","0.0","David Cook","Killing Joke","David Cook","Killing Joke","0.25","0.25","this loud morning,this quiet night","absolute dissent","this loud morning,this quiet night","absolute dissent","0.0","0.0","this loud morning,this quiet night","absolute dissent","this loud morning,this quiet night","absolute dissent","0.0","0.0"
"WekaMatchingRule","dbpedia_11039","musicbrainz_691","0.0011705214527068823",,"Falling Stars ","Faust","Falling Stars ","Faust","0.2857142857142857","0.2857142857142857","Falling Stars (Lidia Isac song)","Faust","Falling Stars (Lidia Isac song)","Faust","0.12903225806451613","0.12903225806451613","lidia isac","i love you but i’ve chosen darkness","lidia isac","i love you but i’ve chosen darkness","0.0","0.0","Lidia Isac","I Love You but I’ve Chosen Darkness","Lidia Isac","I Love You but I’ve Chosen Darkness","0.1428571428571429","0.1428571428571429",,,,,,,"","dust","","dust","0.0","0.0"
"WekaMatchingRule","dbpedia_2654","musicbrainz_13642","6.194085735176345E-4",,"Make Your Move ","Magpie","Make Your Move ","Magpie","0.19999999999999996","0.19999999999999996","Make Your Move (song)","Magpie","Make Your Move (song)","Magpie","0.1428571428571429","0.1428571428571429","third day","beth orton","third day","beth orton","0.0","0.0","Third Day","Beth Orton","Third Day","Beth Orton","0.09999999999999998","0.09999999999999998","move","sugaring season","move","sugaring season","0.0","0.0","move","sugaring season","move","sugaring season","0.0","0.0"
"WekaMatchingRule","dbpedia_7415","musicbrainz_1033","0.0011705214527068823",,"Thank You Jan!","The Only Way ","Thank You Jan!","The Only Way ","0.2857142857142857","0.2857142857142857","Thank You Jan!","The Only Way (Hymn)","Thank You Jan!","The Only Way (Hymn)","0.3157894736842105","0.3157894736842105","kis-my-ft2 (キスマイフットツ)","emerson, lake & palmer","kis-my-ft2 (キスマイフットツ)","emerson, lake & palmer","0.0","0.0","Kis-My-Ft2 (キスマイフットツ)","Emerson, Lake & Palmer","Kis-My-Ft2 (キスマイフットツ)","Emerson, Lake & Palmer","0.0","0.0",,,,,,,"","tarkus","","tarkus","0.0","0.0"
"WekaMatchingRule","dbpedia_1228","musicbrainz_6298","0.001666684658250524",,"Lampshades on Fire","Last to Fall","Lampshades on Fire","Last to Fall","0.33333333333333337","0.33333333333333337","Lampshades on Fire","Last to Fall","Lampshades on Fire","Last to Fall","0.33333333333333337","0.33333333333333337","modest mouse","toad the wet sprocket","modest mouse","toad the wet sprocket","0.0","0.0","Modest Mouse","Toad the Wet Sprocket","Modest Mouse","Toad the Wet Sprocket","0.33333333333333337","0.33333333333333337","strangers to ourselves","new constellation","strangers to ourselves","new constellation","0.0","0.0","strangers to ourselves","new constellation","strangers to ourselves","new constellation","0.0","0.0"
"WekaMatchingRule","dbpedia_7337","musicbrainz_29725","0.892129522743605","1","Stay with Me ","Stay With Me","Stay with Me ","Stay With Me","0.9230769230769231","0.9230769230769231","Stay with Me (You Me at Six song)","Stay With Me","Stay with Me (You Me at Six song)","Stay With Me","0.36363636363636365","0.36363636363636365","you me at six","you me at six","you me at six","you me at six","1.0","1.0","You Me at Six","You Me at Six","You Me at Six","You Me at Six","1.0","1.0","hold me down","hold me down","hold me down","hold me down","1.0","1.0","hold me down","hold me down","hold me down","hold me down","1.0","1.0"
"WekaMatchingRule","dbpedia_8017","musicbrainz_8504","0.0014632527544969315",,"Next to Me ","Never Tear Us Apart","Next to Me ","Never Tear Us Apart","0.3157894736842105","0.3157894736842105","Next to Me (Otto Knows song)","Never Tear Us Apart","Next to Me (Otto Knows song)","Never Tear Us Apart","0.25","0.25","otto knows","inxs","otto knows","inxs","0.0","0.0","Otto Knows","INXS","Otto Knows","INXS","0.19999999999999996","0.19999999999999996",,,,,,,"","kick","","kick","0.0","0.0"
"WekaMatchingRule","dbpedia_7006","musicbrainz_32509","8.050221729714613E-4",,"Sun Goes Down ","Summertime Blues ","Sun Goes Down ","Summertime Blues ","0.23529411764705888","0.23529411764705888","Sun Goes Down (Robin Schulz song)","Summertime Blues (BBC radio One, Dave Lee Travis Show)","Sun Goes Down (Robin Schulz song)","Summertime Blues (BBC radio One, Dave Lee Travis Show)","0.2592592592592593","0.2592592592592593","robin schulz","t. rex","robin schulz","t. rex","0.0","0.0","Robin Schulz","T. Rex","Robin Schulz","T. Rex","0.08333333333333337","0.08333333333333337","prayer","t. rex","prayer","t. rex","0.0","0.0","prayer","t. rex","prayer","t. rex","0.0","0.0"
"WekaMatchingRule","dbpedia_9951","musicbrainz_29138","5.548692259781944E-4",,"Hopelessly Coping","How It Feels to Be Defeated","Hopelessly Coping","How It Feels to Be Defeated","0.18518518518518523","0.18518518518518523","Hopelessly Coping","How It Feels to Be Defeated","Hopelessly Coping","How It Feels to Be Defeated","0.18518518518518523","0.18518518518518523","wilkinson","before their eyes","wilkinson","before their eyes","0.0","0.0","Wilkinson","Before Their Eyes","Wilkinson","Before Their Eyes","0.05882352941176472","0.05882352941176472",,,,,,,"","midwest modesty","","midwest modesty","0.0","0.0"
"WekaMatchingRule","dbpedia_2978","musicbrainz_5505","8.979052492629889E-4",,"Blow Me Away","Blind ","Blow Me Away","Blind ","0.25","0.25","Blow Me Away","Blind (live at the Cambridge)","Blow Me Away","Blind (live at the Cambridge)","0.24137931034482762","0.24137931034482762","breaking benjamin","silverchair","breaking benjamin","silverchair","0.0","0.0","Breaking Benjamin","Silverchair","Breaking Benjamin","Silverchair","0.17647058823529416","0.17647058823529416","shallow bay: the best of breaking benjamin,volumes one and two,so cold","frogstomp","shallow bay: the best of breaking benjamin,volumes one and two,so cold","frogstomp","0.0","0.0","shallow bay: the best of breaking benjamin,volumes one and two,so cold","frogstomp","shallow bay: the best of breaking benjamin,volumes one and two,so cold","frogstomp","0.0","0.0"
"WekaMatchingRule","dbpedia_8014","musicbrainz_26281","5.200911984427032E-4",,"If I Had a Gun...","I Fought the Law","If I Had a Gun...","I Fought the Law","0.17647058823529416","0.17647058823529416","If I Had a Gun...","I Fought the Law","If I Had a Gun...","I Fought the Law","0.17647058823529416","0.17647058823529416","noel gallagher's high flying birds","green day","noel gallagher's high flying birds","green day","0.0","0.0","Noel Gallagher's High Flying Birds","Green Day","Noel Gallagher's High Flying Birds","Green Day","0.11764705882352944","0.11764705882352944","noel gallagher's high flying birds","rhythms del mundo: revival","noel gallagher's high flying birds","rhythms del mundo: revival","0.0","0.0","noel gallagher's high flying birds","rhythms del mundo: revival","noel gallagher's high flying birds","rhythms del mundo: revival","0.0","0.0"
"WekaMatchingRule","dbpedia_5527","musicbrainz_28128","0.0010629448617489271",,"Hero / Sweet Jewel","Here Come That Sunrise","Hero / Sweet Jewel","Here Come That Sunrise","0.2727272727272727","0.2727272727272727","Hero / Sweet Jewel","Here Come That Sunrise","Hero / Sweet Jewel","Here Come That Sunrise","0.2727272727272727","0.2727272727272727","fairies","plain white t’s","fairies","plain white t’s","0.0","0.0","Fairies","Plain White T’s","Fairies","Plain White T’s","0.33333333333333337","0.33333333333333337","fairies","american nights","fairies","american nights","0.0","0.0","fairies","american nights","fairies","american nights","0.0","0.0"
"WekaMatchingRule","dbpedia_6820","musicbrainz_28224","0.0012458574621582326",,"Stand Up ","Steam of Hercules","Stand Up ","Steam of Hercules","0.2941176470588235","0.2941176470588235","Stand Up (James Cottriall song)","Steam of Hercules","Stand Up (James Cottriall song)","Steam of Hercules","0.25806451612903225","0.25806451612903225","james cottriall","bob mould","james cottriall","bob mould","0.0","0.0","James Cottriall","Bob Mould","James Cottriall","Bob Mould","0.19999999999999996","0.19999999999999996",,,,,,,"","silver age","","silver age","0.0","0.0"
"WekaMatchingRule","dbpedia_994","musicbrainz_30302","0.0036056693799524867",,"In One Ear ","In Motion #2 ","In One Ear ","In Motion #2 ","0.3846153846153846","0.3846153846153846","In One Ear (song)","In Motion #2 (live)","In One Ear (song)","In Motion #2 (live)","0.368421052631579","0.368421052631579","cage the elephant","the gathering","cage the elephant","the gathering","0.25","0.25","Cage the Elephant","The Gathering","Cage the Elephant","The Gathering","0.23529411764705888","0.23529411764705888","cage the elephant","mandylion","cage the elephant","mandylion","0.0","0.0","cage the elephant","mandylion","cage the elephant","mandylion","0.0","0.0"
"WekaMatchingRule","dbpedia_8415","musicbrainz_16263","9.61804645725715E-4",,"Roads Ahead","Room a Thousand Years Wide ","Roads Ahead","Room a Thousand Years Wide ","0.2592592592592593","0.2592592592592593","Roads Ahead","Room a Thousand Years Wide (live at the Paramount Theatre, Seattle / 1992)","Roads Ahead","Room a Thousand Years Wide (live at the Paramount Theatre, Seattle / 1992)","0.1351351351351351","0.1351351351351351","big sugar","soundgarden","big sugar","soundgarden","0.0","0.0","Big Sugar","Soundgarden","Big Sugar","Soundgarden","0.18181818181818177","0.18181818181818177",,,,,,,"","badmotorfinger","","badmotorfinger","0.0","0.0"
"WekaMatchingRule","dbpedia_3964","musicbrainz_18342","7.784225187990598E-4",,"Won't Be Lonely Long","Wonder Future / ワンダーフューチャー","Won't Be Lonely Long","Wonder Future / ワンダーフューチャー","0.23076923076923073","0.23076923076923073","Won't Be Lonely Long","Wonder Future / ワンダーフューチャー","Won't Be Lonely Long","Wonder Future / ワンダーフューチャー","0.23076923076923073","0.23076923076923073","josh thompson","asian kung-fu generation","josh thompson","asian kung-fu generation","0.0","0.0","Josh Thompson","ASIAN KUNG-FU GENERATION","Josh Thompson","ASIAN KUNG-FU GENERATION","0.125","0.125","way out here","wonder future","way out here","wonder future","0.0","0.0","way out here","wonder future","way out here","wonder future","0.0","0.0"
